,Genero,Artista,Titulo,longitud_cancion,diversidad_lexica,verbos_unicos,adjetivos_unicos,sustantivos_unicos
2670,salsa,Héctor Lavoe,Te Estan Buscando,43.0,0.5814,0.2558,0.0233,0.1163
2671,salsa,Héctor Lavoe,Pasé La Noche Fumando (part. Willie Colón),159.0,0.5283,0.239,0.0943,0.1572
2672,salsa,Héctor Lavoe,Siento,165.0,0.4182,0.1273,0.0667,0.1697
2673,salsa,Héctor Lavoe,Déjala Que Siga,243.0,0.3086,0.1358,0.0329,0.0905
2674,salsa,Héctor Lavoe,Rompe Saraguey,70.0,0.4286,0.1429,0.0571,0.1
2675,salsa,Héctor Lavoe,DAME UN CHANCE,51.0,0.8235,0.4118,0.0588,0.2941
2676,salsa,Héctor Lavoe,Panameña,124.0,0.3065,0.0726,0.0565,0.0806
2677,salsa,Héctor Lavoe,Vamos a Reir Un Poco,114.0,0.4211,0.1754,0.0351,0.0877
2678,salsa,Willie Colon,El Gran Varón,168.0,0.5238,0.1607,0.1012,0.1726
2679,salsa,Willie Colon,Idílio,124.0,0.4758,0.2097,0.0806,0.1613
2680,salsa,Willie Colon,Asia,177.0,0.4011,0.1751,0.0508,0.1412
2681,salsa,Willie Colon,Oh Que Sera!,158.0,0.7215,0.2468,0.1456,0.2911
2682,salsa,Willie Colon,Talento de TV,202.0,0.302,0.099,0.0594,0.1139
2683,salsa,Willie Colon,Gitana,207.0,0.4251,0.1546,0.0531,0.1353
2684,salsa,Willie Colon,Mi Sueño,160.0,0.4375,0.1125,0.1062,0.1875
2685,salsa,Willie Colon,Soltera,101.0,0.6931,0.2574,0.1386,0.2079
2686,salsa,Willie Colon,Simon,186.0,0.543,0.1237,0.0914,0.1667
2687,salsa,Willie Colon,Sin Poderte Hablar,46.0,0.413,0.1957,0.0435,0.1087
2688,salsa,Willie Colon,Bohemia,80.0,0.7375,0.225,0.1875,0.25
2689,salsa,Willie Colon,Ah Ah Oh No,105.0,0.781,0.2667,0.0952,0.181
2690,salsa,Willie Colon,Corazon Guerrero,126.0,0.9048,0.3016,0.1508,0.3016
2691,salsa,Willie Colon,Quiero Saber,80.0,0.3875,0.175,0.05,0.1
2692,salsa,Willie Colon,"¿Qué Será, Qué Será?",192.0,0.6979,0.2135,0.151,0.276
2693,salsa,Willie Colon,Amor Verdadero,99.0,0.4242,0.1515,0.0606,0.101
2694,salsa,Willie Colon,Pedro Navaja,261.0,0.613,0.2031,0.0881,0.1954
2695,salsa,Willie Colon,Tanto Amor,84.0,0.5595,0.1786,0.0595,0.131
2696,salsa,Willie Colon,"Simon, El Gran Varón",179.0,0.5251,0.1397,0.0894,0.1788
2697,salsa,Willie Colon,Casanova,111.0,0.8198,0.2973,0.1441,0.1892
2698,salsa,Willie Colon,Eso Se Baila Así,85.0,0.5765,0.2353,0.0471,0.1176
2699,salsa,Willie Colon,Demasiado Corazón,99.0,0.6566,0.2121,0.1111,0.2424
2700,salsa,Willie Colon,Me Das Motivos,80.0,0.7625,0.35,0.15,0.2125
2701,salsa,Willie Colon,Así Es La Vida,142.0,0.4859,0.1549,0.1127,0.1408
2702,salsa,Willie Colon,Yo Te Podría Decir,77.0,0.5455,0.1948,0.0649,0.2208
2703,salsa,Willie Colon,Color Americano,178.0,0.4888,0.0955,0.1348,0.2135
2704,salsa,Willie Colon,Cueste Lo Que Cueste,122.0,0.4508,0.1721,0.041,0.1639
2705,salsa,Willie Colon,Guaracha,94.0,0.883,0.2979,0.117,0.3298
2706,salsa,Willie Colon,Por Eso Canto,139.0,0.5036,0.1871,0.0791,0.1799
2707,salsa,Willie Colon,Los Olores Del Amor,107.0,0.4673,0.1028,0.1495,0.215
2708,salsa,Willie Colon,Falta de Consideracion,136.0,0.75,0.2426,0.1103,0.2059
2709,salsa,Willie Colon,Caer En Gracia,125.0,0.584,0.152,0.088,0.144
2710,salsa,Willie Colon,Doña Lelé,68.0,0.6176,0.1471,0.0588,0.3088
2711,salsa,Willie Colon,El Diablo,64.0,0.5938,0.2812,0.0781,0.1875
2712,salsa,Willie Colon,No,95.0,0.9053,0.3579,0.1474,0.3368
2713,salsa,Willie Colon,Pregunta Por Ahí,69.0,0.5942,0.2754,0.0435,0.2319
2714,salsa,Willie Colon,Atrapado,152.0,0.6118,0.2039,0.1118,0.2303
2715,salsa,Willie Colon,Carmelina,140.0,0.5214,0.15,0.1143,0.1929
2716,salsa,Willie Colon,Che Che Cole,69.0,0.6087,0.2029,0.087,0.1739
2717,salsa,Willie Colon,Desahucio,93.0,0.914,0.2366,0.1935,0.4409
2718,salsa,Willie Colon,Desde Hoy,95.0,0.7368,0.2526,0.1158,0.2947
2719,salsa,Willie Colon,Aguijón,136.0,0.5735,0.1765,0.1691,0.1544
2720,salsa,Willie Colon,Buscando Trabajo,185.0,0.4486,0.1568,0.0486,0.173
2721,salsa,Willie Colon,Como Un Huracan,40.0,0.9,0.3,0.175,0.35
2722,salsa,Willie Colon,Dale Paso,180.0,0.4111,0.1667,0.0389,0.1444
2723,salsa,Willie Colon,Homenaje a Héctor Lavoe,57.0,0.5088,0.1053,0.0877,0.2456
2724,salsa,Willie Colon,Narcomula,136.0,0.8088,0.2132,0.1765,0.3235
2725,salsa,Willie Colon,No Me Fío Más,140.0,0.5,0.2071,0.1071,0.1286
2726,salsa,Willie Colon,Primera Noche De Amor,100.0,0.64,0.2,0.1,0.18
2727,salsa,Willie Colon,"Qu Ser, Qu Ser?",122.0,0.8033,0.2049,0.1475,0.2951
2728,salsa,Grupo Niche,Se Pareció Tanto a Ti,124.0,0.7984,0.4113,0.0565,0.2742
2729,salsa,Grupo Niche,La Canoa Ranchaa,121.0,0.281,0.0826,0.0248,0.0992
2730,salsa,Grupo Niche,Sin Sentimiento,104.0,0.6346,0.3077,0.0577,0.2019
2731,salsa,Grupo Niche,Nuestro Sueño,97.0,0.4639,0.268,0.0515,0.134
2732,salsa,Grupo Niche,Algo Que Se Quede,169.0,0.4793,0.213,0.0592,0.1598
2733,salsa,Grupo Niche,Una Aventura,83.0,0.4578,0.2048,0.0843,0.1687
2734,salsa,Grupo Niche,Cali Pachanguero,149.0,0.5503,0.1208,0.0604,0.1611
2735,salsa,Grupo Niche,Hagamos Lo Que Diga El Corazón,112.0,0.3839,0.1786,0.0268,0.1696
2736,salsa,Grupo Niche,Entrega,108.0,0.4907,0.2407,0.0833,0.1389
2737,salsa,Grupo Niche,Mi Pueblo Natal,39.0,0.8718,0.2308,0.2821,0.3077
2738,salsa,Grupo Niche,Busca Por Dentro,133.0,0.5714,0.2331,0.0827,0.2256
2739,salsa,Grupo Niche,Eres,161.0,0.6025,0.0807,0.1863,0.2298
2740,salsa,Grupo Niche,Con Sentimiento,113.0,0.8584,0.354,0.1858,0.2655
2741,salsa,Grupo Niche,Ana Mile,164.0,0.5427,0.1402,0.1037,0.1707
2742,salsa,Grupo Niche,Mi hijo y yo,95.0,0.7053,0.2211,0.1895,0.2316
2743,salsa,Grupo Niche,Fantasía Herida,81.0,0.6543,0.1852,0.1111,0.2469
2744,salsa,Grupo Niche,Cómo Podré Disimular,107.0,0.6168,0.2991,0.0561,0.2243
2745,salsa,Grupo Niche,Magia de Tus Besos,120.0,0.6,0.1917,0.1,0.25
2746,salsa,Grupo Niche,La Danza De La Chancaca,230.0,0.5957,0.1565,0.1304,0.1522
2747,salsa,Grupo Niche,Porque Dios Te Hizo Tan Bella,113.0,0.4159,0.1327,0.0973,0.1504
2748,salsa,Grupo Niche,Gotas de Lluvia,109.0,0.5688,0.2385,0.0459,0.2385
2749,salsa,Grupo Niche,Buenaventura Y Caney,102.0,0.8333,0.1961,0.1078,0.2647
2750,salsa,Grupo Niche,Se Parece Tanto A Ti,125.0,0.792,0.408,0.056,0.272
2751,salsa,Grupo Niche,Enamorada,137.0,0.562,0.2263,0.0876,0.2263
2752,salsa,Grupo Niche,Un Día Después,211.0,0.6398,0.2322,0.09,0.2085
2753,salsa,Grupo Niche,Es mejor no despertar,97.0,0.5567,0.2577,0.0722,0.1856
2754,salsa,Grupo Niche,Cali Aji,124.0,0.3468,0.0887,0.0484,0.0968
2755,salsa,Grupo Niche,De Amor Nadie Se Muere,92.0,0.5652,0.2609,0.0543,0.0978
2756,salsa,Grupo Niche,Faltó Un Pañuelo,139.0,0.3309,0.1367,0.0504,0.1223
2757,salsa,Grupo Niche,Un Alto En El Camino,95.0,0.6632,0.1895,0.1579,0.2947
2758,salsa,Grupo Niche,Que nunca me falte tu amor,122.0,0.4836,0.1803,0.041,0.1803
2759,salsa,Grupo Niche,Sin palabras,91.0,0.7363,0.1868,0.1429,0.3077
2760,salsa,Grupo Niche,Corazon sin corazon,179.0,0.3911,0.1844,0.0447,0.095
2761,salsa,Grupo Niche,Digo yo,94.0,0.4043,0.1277,0.0638,0.1915
2762,salsa,Grupo Niche,Maldita forma de querer,112.0,0.5357,0.2768,0.0804,0.1429
2763,salsa,Grupo Niche,La Magia de Tus Besos,120.0,0.6083,0.1917,0.1,0.2667
2764,salsa,Grupo Niche,No Se Te Ven Las Ganas,104.0,0.5962,0.2596,0.0769,0.2019
2765,salsa,Grupo Niche,Cosas Bonitas,89.0,0.5955,0.1798,0.0449,0.2921
2766,salsa,Grupo Niche,Del Puente Para Allá,206.0,0.3932,0.0971,0.034,0.068
2767,salsa,Grupo Niche,Tocando El Cielo,80.0,0.9,0.2625,0.2125,0.325
2768,salsa,Grupo Niche,A prueba de Fuego,106.0,0.783,0.1698,0.2453,0.2925
2769,salsa,Grupo Niche,Ganas,120.0,0.5667,0.2333,0.1,0.1833
2770,salsa,Grupo Niche,Me Sabe A Perú,149.0,0.4295,0.1141,0.0805,0.0805
2771,salsa,Grupo Niche,Y Te Vas A Casar,158.0,0.5127,0.2722,0.0443,0.1329
2772,salsa,Grupo Niche,Atrevida,85.0,0.6118,0.2,0.1294,0.2235
2773,salsa,Grupo Niche,El Coco,102.0,0.4314,0.098,0.0882,0.098
2774,salsa,Grupo Niche,Jardin prohibido,140.0,0.4643,0.1929,0.1071,0.1286
2775,salsa,Grupo Niche,Valle Del Cauca,175.0,0.6114,0.1143,0.0914,0.2057
2776,salsa,Grupo Niche,Todo me huele a ti,104.0,0.4519,0.125,0.0962,0.2404
2777,salsa,Grupo Niche,Tú Eres,160.0,0.5938,0.0875,0.1812,0.2188
2778,salsa,El Monta Cotorra,A Cojones (part. D Wise &amp; Yenza),137.0,0.4307,0.1022,0.0365,0.1022
2779,salsa,Eddie Santiago,Qué Locura Enamorarme de Ti,129.0,0.4961,0.1783,0.0698,0.2016
2780,salsa,Eddie Santiago,Lluvia,159.0,0.3585,0.1572,0.044,0.0881
2781,salsa,Eddie Santiago,Tu Me Haces Falta,120.0,0.3667,0.175,0.0583,0.125
2782,salsa,Eddie Santiago,Tu Me Quemas,156.0,0.5256,0.1731,0.0833,0.2179
2783,salsa,Eddie Santiago,Que Locura Fue Enamorarme De Ti,112.0,0.5179,0.1607,0.0714,0.2054
2784,salsa,Eddie Santiago,Jardin Prohibido,142.0,0.4577,0.1761,0.1197,0.1197
2785,salsa,Eddie Santiago,Todo Empezó,64.0,0.8281,0.2812,0.1406,0.3594
2786,salsa,Eddie Santiago,Mía,130.0,0.4462,0.1923,0.0692,0.1308
2787,salsa,Eddie Santiago,Me Fallaste,103.0,0.4951,0.2427,0.068,0.165
2788,salsa,Eddie Santiago,Devorame Otra Vez,85.0,0.4941,0.1294,0.1294,0.1882
2789,salsa,Eddie Santiago,"Cada Vez, Otra Vez",88.0,0.5227,0.2614,0.0455,0.1364
2790,salsa,Eddie Santiago,Antidoto Y Veneno,107.0,0.6355,0.2336,0.1215,0.2617
2791,salsa,Eddie Santiago,"De Profesión, Tu Amante",94.0,0.7766,0.3191,0.117,0.2766
2792,salsa,Eddie Santiago,Momento de Amor,79.0,0.5063,0.1646,0.1013,0.1899
2793,salsa,Eddie Santiago,Hasta Aquí Te Fui Fiel,60.0,0.6833,0.3167,0.1,0.1833
2794,salsa,Eddie Santiago,El Triste,76.0,0.6053,0.2895,0.0526,0.1711
2795,salsa,Eddie Santiago,Una Mujer Como Tu,104.0,0.5577,0.1923,0.0962,0.1538
2796,salsa,Eddie Santiago,Jamas,123.0,0.4715,0.187,0.0732,0.1789
2797,salsa,Eddie Santiago,Te Amo,112.0,0.4375,0.1161,0.0714,0.1161
2798,salsa,Eddie Santiago,Amar a Muerte,103.0,0.3786,0.165,0.0583,0.0777
2799,salsa,Eddie Santiago,Que Maravilla Fue Sentirte,117.0,0.4359,0.1624,0.0684,0.1795
2800,salsa,Eddie Santiago,Pienso Solo En Ti,146.0,0.3836,0.1849,0.0274,0.1027
2801,salsa,Eddie Santiago,Necesito,78.0,0.5385,0.141,0.1154,0.2179
2802,salsa,Eddie Santiago,Nena,148.0,0.4324,0.1351,0.0608,0.1486
2803,salsa,Eddie Santiago,Tu Amigo o Tu Amante,89.0,0.382,0.0562,0.1573,0.1573
2804,salsa,Eddie Santiago,Aquel Viejo Motel,111.0,0.6306,0.2252,0.1171,0.2252
2805,salsa,Eddie Santiago,Mañana,126.0,0.3413,0.1349,0.0714,0.0794
2806,salsa,Eddie Santiago,No He Podido Olvidarla,197.0,0.3655,0.1523,0.0711,0.1218
2807,salsa,Eddie Santiago,Que Puedo Hacer Yo,74.0,0.7432,0.2703,0.0946,0.2432
2808,salsa,Eddie Santiago,Te Equivocas,135.0,0.4815,0.2444,0.0593,0.163
2809,salsa,Eddie Santiago,Amor de Cada Dia,57.0,0.5965,0.1754,0.0877,0.193
2810,salsa,Eddie Santiago,Hagámoslo,104.0,0.5673,0.2788,0.0865,0.1923
2811,salsa,Eddie Santiago,Tu,119.0,0.5714,0.1681,0.1008,0.1933
2812,salsa,Eddie Santiago,A La Vez Tu Y Yo,110.0,0.3455,0.0818,0.0818,0.1727
2813,salsa,Eddie Santiago,Cabalgata,51.0,0.902,0.3725,0.1176,0.3137
2814,salsa,Eddie Santiago,Desesperado,105.0,0.5714,0.2,0.1333,0.2286
2815,salsa,Eddie Santiago,Insaciable,147.0,0.3946,0.1361,0.068,0.1088
2816,salsa,Eddie Santiago,Mi Vida,50.0,0.64,0.2,0.1,0.12
2817,salsa,Eddie Santiago,Somos,62.0,0.5968,0.2097,0.129,0.2581
2818,salsa,Eddie Santiago,Desnúdate Mujer,82.0,0.5366,0.2317,0.122,0.1829
2819,salsa,Eddie Santiago,La Cita,97.0,0.4536,0.134,0.0928,0.2062
2820,salsa,Eddie Santiago,Loco Por Tu Amor,57.0,0.4386,0.2456,0.0526,0.1228
2821,salsa,Eddie Santiago,Me Faltas Tu,73.0,0.5342,0.1918,0.0685,0.1507
2822,salsa,Eddie Santiago,Nadie Mejor Que Tu,75.0,0.8,0.3333,0.12,0.28
2823,salsa,Eddie Santiago,Cuando Tu Cuerpo Era Mio,106.0,0.5283,0.1792,0.1132,0.217
2824,salsa,Eddie Santiago,Deseos,53.0,0.6038,0.2453,0.0943,0.2642
2825,salsa,Eddie Santiago,Detalles,81.0,0.8272,0.358,0.1358,0.2593
2826,salsa,Eddie Santiago,Hechizo de Luna,144.0,0.3542,0.1458,0.0556,0.1181
2827,salsa,Eddie Santiago,Sin Ti,103.0,0.5049,0.1748,0.1068,0.2136
2828,salsa,Eddie Santiago,Una Nueva Oportunidad,101.0,0.4257,0.2079,0.0693,0.1188
2829,salsa,Víctor Manuelle,He Tratado,88.0,0.5,0.2386,0.0568,0.1477
2830,salsa,Víctor Manuelle,No Queria Engañarte,151.0,0.5364,0.2318,0.0662,0.1854
2831,salsa,Víctor Manuelle,Tengo Ganas,89.0,0.4382,0.1798,0.0674,0.1348
2832,salsa,Víctor Manuelle,Si Tú Me Besas,187.0,0.5027,0.2193,0.0802,0.1711
2833,salsa,Víctor Manuelle,Por ella,75.0,0.6133,0.2667,0.0933,0.2267
2834,salsa,Víctor Manuelle,"Ay, Amor (Feat. Hector Y Tito)",158.0,0.6646,0.2405,0.0759,0.2025
2835,salsa,Víctor Manuelle,Apiadate de Mi,147.0,0.3878,0.1565,0.0544,0.1497
2836,salsa,Víctor Manuelle,Volveras,101.0,0.5644,0.1881,0.1089,0.2574
2837,salsa,Víctor Manuelle,No Hace Falta Nada,75.0,0.5067,0.0933,0.0267,0.2267
2838,salsa,Víctor Manuelle,Dile a Ella,93.0,0.4624,0.1828,0.086,0.1505
2839,salsa,Víctor Manuelle,Mala y Peligrosa,240.0,0.5042,0.1542,0.1042,0.1792
2840,salsa,Víctor Manuelle,Quitémonos la ropa,212.0,0.4575,0.1557,0.0991,0.1179
2841,salsa,Víctor Manuelle,La Razon De Mi Vida,133.0,0.4812,0.1278,0.1128,0.218
2842,salsa,Víctor Manuelle,Víctimas las Dos (part. La India),169.0,0.6272,0.2899,0.0828,0.1953
2843,salsa,Víctor Manuelle,Como Una Estrella,96.0,0.5521,0.1458,0.0938,0.1562
2844,salsa,Víctor Manuelle,Evitaré,186.0,0.371,0.2043,0.0215,0.1129
2845,salsa,Víctor Manuelle,Pero Dile,115.0,0.5217,0.2087,0.087,0.1739
2846,salsa,Víctor Manuelle,Maldita Suerte,124.0,0.5484,0.2258,0.0806,0.1532
2847,salsa,Víctor Manuelle,Algo Le Pasa a Mi Héroe,99.0,0.6869,0.3131,0.0707,0.2424
2848,salsa,Víctor Manuelle,No Todo Puede Llamarse Amor,192.0,0.5,0.1719,0.0729,0.1406
2849,salsa,Víctor Manuelle,Como Se Lo Explico Al Corazon,93.0,0.6452,0.3441,0.0645,0.1935
2850,salsa,Víctor Manuelle,Mentiras,142.0,0.4859,0.2113,0.0775,0.0845
2851,salsa,Víctor Manuelle,Pensamiento Y Palabra,64.0,0.8125,0.3594,0.0938,0.2188
2852,salsa,Víctor Manuelle,Nuestro Amor Se Ha Vuelto Ayer,128.0,0.4766,0.1719,0.0703,0.1406
2853,salsa,Víctor Manuelle,Solo Pienso En Ti,57.0,0.8947,0.2105,0.1404,0.2982
2854,salsa,Víctor Manuelle,Voy A Prometerme,131.0,0.3893,0.1985,0.0534,0.0992
2855,salsa,Víctor Manuelle,Al Igual Que Yo,133.0,0.4361,0.203,0.0526,0.1654
2856,salsa,Víctor Manuelle,Como Duele,125.0,0.4,0.152,0.056,0.104
2857,salsa,Víctor Manuelle,Me Da Lo Mismo,79.0,0.6582,0.2658,0.1392,0.1646
2858,salsa,Víctor Manuelle,No Alcanzo,76.0,0.5921,0.2237,0.0526,0.1842
2859,salsa,Víctor Manuelle,Agua Bendita,136.0,0.4559,0.1838,0.0809,0.1618
2860,salsa,Víctor Manuelle,Se Me Rompe El Alma,186.0,0.3118,0.1559,0.0108,0.0699
2861,salsa,Víctor Manuelle,Después de Nuevo Amigos,45.0,0.6667,0.2444,0.0889,0.2
2862,salsa,Víctor Manuelle,Mix De Canciones,257.0,0.4514,0.1946,0.0545,0.1284
2863,salsa,Víctor Manuelle,No Eres La Mujer,138.0,0.3841,0.1449,0.058,0.1667
2864,salsa,Víctor Manuelle,Nuestra Historia,132.0,0.4848,0.1742,0.0606,0.1364
2865,salsa,Víctor Manuelle,Por Ejemplo,164.0,0.3232,0.122,0.061,0.1341
2866,salsa,Víctor Manuelle,Asi Es La Mujer,72.0,0.625,0.2639,0.0833,0.2083
2867,salsa,Víctor Manuelle,Cómo Quisiera Decirte,128.0,0.4375,0.1797,0.0234,0.1641
2868,salsa,Víctor Manuelle,La Mujer Que Mas Te Duele,71.0,0.7746,0.4366,0.0704,0.1831
2869,salsa,Víctor Manuelle,Lo Que Fue No Será,53.0,0.8679,0.3774,0.1698,0.2075
2870,salsa,Víctor Manuelle,Nunca Habia Llorado Asi,112.0,0.5357,0.25,0.0714,0.1607
2871,salsa,Víctor Manuelle,Que Suenen Los Tambores,200.0,0.335,0.145,0.02,0.155
2872,salsa,Víctor Manuelle,Ahora Me Toca a Mi,47.0,0.8085,0.234,0.1702,0.2553
2873,salsa,Víctor Manuelle,Antídoto Y Veneno,178.0,0.4157,0.1573,0.0674,0.1461
2874,salsa,Víctor Manuelle,Bella Sin Alma,62.0,0.8387,0.3226,0.1774,0.1613
2875,salsa,Víctor Manuelle,Ese Hombre (con Tito Nieves Y Brenda),139.0,0.6259,0.3165,0.0935,0.1439
2876,salsa,Víctor Manuelle,Hay Que Poner El Alma,142.0,0.5634,0.2254,0.0704,0.1831
2877,salsa,Víctor Manuelle,Instinto y Deseo,120.0,0.6583,0.3167,0.0833,0.2
2878,salsa,Víctor Manuelle,Que Habria Sido de Mi,110.0,0.3545,0.1182,0.0909,0.1091
2879,salsa,La India,Ese Hombre,128.0,0.3984,0.0781,0.2109,0.1094
2880,salsa,La India,Dicen Que Soy,115.0,0.4261,0.1043,0.1391,0.1217
2881,salsa,La India,Que Ganas de no Verte Nunca más,142.0,0.3239,0.1549,0.0563,0.0704
2882,salsa,La India,Nunca Voy A Olvidarte,117.0,0.3077,0.1538,0.0598,0.0855
2883,salsa,La India,Mi Mayor Venganza,49.0,0.6939,0.2653,0.102,0.1633
2884,salsa,La India,Vivir Lo Nuestro (part. Marc Anthony),111.0,0.5045,0.1532,0.1171,0.1712
2885,salsa,La India,Me Canse De Ser La Otra,53.0,0.6792,0.3208,0.1132,0.2075
2886,salsa,La India,Hazme El Amor (With Oscar D´León),142.0,0.6127,0.2817,0.0704,0.2042
2887,salsa,La India,Dejate Amar,141.0,0.2624,0.1135,0.0284,0.0922
2888,salsa,La India,Estupida,109.0,0.4679,0.1651,0.1101,0.1468
2889,salsa,La India,Costumbres,94.0,0.2872,0.117,0.0745,0.0745
2890,salsa,La India,No Me Conviene,141.0,0.3546,0.1277,0.0638,0.1418
2891,salsa,La India,Tu Amor Es Mi Piel,72.0,0.5694,0.1528,0.0833,0.2917
2892,salsa,La India,Mi Primera Rumba,80.0,0.3625,0.0875,0.0625,0.1
2893,salsa,La India,Sola (Balada),78.0,0.4615,0.1538,0.0769,0.1282
2894,salsa,La India,Seduceme,118.0,0.4237,0.1356,0.1102,0.1271
2895,salsa,La India,Soy mujer,118.0,0.6102,0.2881,0.1356,0.1186
2896,salsa,La India,Burlada Inocencia,168.0,0.6012,0.2619,0.0714,0.131
2897,salsa,La India,El hombre perfecto,98.0,0.6327,0.2041,0.102,0.2653
2898,salsa,La India,La Voz de La Experiencia,166.0,0.5783,0.2108,0.0783,0.1265
2899,salsa,La India,Te Vas Arepentir,116.0,0.5172,0.1983,0.1034,0.1293
2900,salsa,La India,Traicion,162.0,0.5864,0.142,0.1605,0.1975
2901,salsa,La India,Ya no queda nada (tito jam tito nieves nicky jam y la india),176.0,0.5227,0.2045,0.0568,0.1364
2902,salsa,La India,Ella o Yo,102.0,0.402,0.1569,0.0882,0.0882
2903,salsa,La India,I Just Want To Hang Around You,228.0,0.3684,0.0263,0.0219,0.0307
2904,salsa,La India,Madre e Hija,78.0,0.641,0.1667,0.0897,0.2051
2905,salsa,La India,Que Te Pedi,31.0,0.7742,0.3226,0.0323,0.1613
2906,salsa,La India,Si Estuvieras Aquí,91.0,0.5385,0.1978,0.044,0.1648
2907,salsa,La India,Si Tu Eres Mi Hombre,68.0,0.4853,0.1471,0.0735,0.2353
2908,salsa,La India,Solamente Una Noche,53.0,0.717,0.3585,0.0377,0.2264
2909,salsa,La India,Cuando hieres a una mujer,152.0,0.5395,0.1447,0.0724,0.2303
2910,salsa,La India,Dejame Volver Contigo,139.0,0.3094,0.1151,0.0216,0.0935
2911,salsa,La India,Hielo,144.0,0.3611,0.1319,0.0694,0.1181
2912,salsa,La India,Lagrimas,100.0,0.49,0.19,0.09,0.16
2913,salsa,La India,Lo Siento Mi Amor,136.0,0.3971,0.1985,0.0515,0.1176
2914,salsa,La India,No Debes Jugar,97.0,0.5464,0.1237,0.0309,0.134
2915,salsa,La India,Soledad,41.0,0.5122,0.0732,0.1707,0.122
2916,salsa,La India,Tengo que dejarte ir,81.0,0.679,0.358,0.0494,0.1605
2917,salsa,La India,Tiempo De Amor,111.0,0.3153,0.1441,0.0721,0.0811
2918,salsa,La India,Tu amor no me conviene.,124.0,0.3871,0.1613,0.0645,0.129
2919,salsa,La India,Ahora soy diferente,125.0,0.504,0.208,0.064,0.128
2920,salsa,La India,Amor Secreto,148.0,0.3108,0.1689,0.0473,0.0743
2921,salsa,La India,Aprietame así,25.0,0.92,0.36,0.2,0.2
2922,salsa,La India,Dancing On The Fire,200.0,0.505,0.015,0.0,0.08
2923,salsa,La India,El Anillo,110.0,0.4455,0.1364,0.1,0.2091
2924,salsa,La India,Esa Mujer,120.0,0.4333,0.2167,0.0417,0.1333
2925,salsa,La India,No Debes Jugar,85.0,0.4235,0.1294,0.0588,0.1412
2926,salsa,La India,No es lo mismo,107.0,0.4579,0.1495,0.0935,0.1028
2927,salsa,La India,Que me importa,104.0,0.4904,0.1635,0.0769,0.1731
2928,salsa,La India,Right From The Start,307.0,0.2378,0.0033,0.0,0.0391
2929,salsa,Oscar D'Leon,Llorarás,89.0,0.5618,0.236,0.0562,0.0899
2930,salsa,Oscar D'Leon,Detalles,67.0,0.9104,0.3134,0.1194,0.3134
2931,salsa,Oscar D'Leon,Yo Quisiera,182.0,0.4286,0.1374,0.0659,0.1593
2932,salsa,Oscar D'Leon,La Mazucamba,167.0,0.4671,0.1138,0.0898,0.1377
2933,salsa,Oscar D'Leon,Mundo Perfecto (Las Locuras Del Emperador),52.0,0.8654,0.1538,0.3077,0.2692
2934,salsa,Oscar D'Leon,Yo Quiero Que Tu Vuelvas A Mi,176.0,0.2727,0.108,0.017,0.0966
2935,salsa,Oscar D'Leon,Que Bueno Baila Usted,45.0,0.7556,0.2667,0.1111,0.2667
2936,salsa,Oscar D'Leon,Padre e Hijo,126.0,0.6905,0.2302,0.127,0.2143
2937,salsa,Oscar D'Leon,Calculadora,60.0,0.65,0.2833,0.0667,0.1667
2938,salsa,Oscar D'Leon,Rumba Rumbero,109.0,0.5229,0.211,0.0917,0.1468
2939,salsa,Oscar D'Leon,Mujer de Arena,118.0,0.5339,0.2119,0.0508,0.1949
2940,salsa,Oscar D'Leon,hechicera,72.0,0.4722,0.125,0.1111,0.2222
2941,salsa,Oscar D'Leon,Mi Negra Esta Cansa,172.0,0.2791,0.0581,0.0174,0.0581
2942,salsa,Oscar D'Leon,Que Se Sienta,122.0,0.4836,0.1803,0.0492,0.1557
2943,salsa,Oscar D'Leon,Enamoraito,61.0,0.6066,0.2295,0.0984,0.2623
2944,salsa,Oscar D'Leon,Lastima que seas Ajena,61.0,0.7377,0.2459,0.1148,0.2131
2945,salsa,Oscar D'Leon,Mirala Como Se Menea,50.0,0.96,0.22,0.1,0.46
2946,salsa,Oscar D'Leon,Poco a poco,173.0,0.3179,0.1445,0.0462,0.0867
2947,salsa,Oscar D'Leon,Ave Maria Lola,166.0,0.247,0.1205,0.0181,0.0663
2948,salsa,Oscar D'Leon,Bonito y Sabroso,29.0,0.8621,0.3103,0.1724,0.2759
2949,salsa,Oscar D'Leon,Francisco Guaiabal,54.0,0.7037,0.2407,0.037,0.1667
2950,salsa,Oscar D'Leon,Artista En Puerto Rico,86.0,0.7558,0.2093,0.1395,0.1279
2951,salsa,Oscar D'Leon,Me Fallaste,68.0,0.9118,0.4265,0.1324,0.2353
2952,salsa,Oscar D'Leon,Nostalgia,70.0,0.4571,0.1857,0.0571,0.1143
2953,salsa,Oscar D'Leon,Se Acabo El Amor,62.0,0.8065,0.4194,0.1129,0.1935
2954,salsa,Oscar D'Leon,Usted Señor,62.0,0.871,0.3548,0.1452,0.2903
2955,salsa,Oscar D'Leon,Vive Tu Vida,70.0,0.7429,0.4429,0.0714,0.1429
2956,salsa,Oscar D'Leon,Corazon Gitano,51.0,0.8039,0.3922,0.1176,0.2549
2957,salsa,Oscar D'Leon,El Regalito,54.0,0.6852,0.2593,0.1296,0.2963
